a-durationLastBug,a-durationLastReport,a-bugsLast8hours,a-bugsLast24hours,a-bugsLast1week,a-bugsLast2week,a-bugsLastPast,a-reportsLast8hours,a-reportsLast24hours,a-reportsLast1week,a-reportsLast2week,a-reportsLastPast,e-probSim,e-cosSim,e-eucSim,e-jacSim0.0,e-jacSim0.1,e-jacSim0.3,e-jacSim0.5,p-probSim,p-cosSim,p-eucSim,p-jacSim0.0,p-jacSim0.1,p-jacSim0.3,p-jacSim0.5,le-probSim,le-cosSim,le-eucSim,le-jacSim0.0,le-jacSim0.1,le-jacSim0.3,le-jacSim0.5,lp-probSim,lp-cosSim,lp-eucSim,lp-jacSim0.0,lp-jacSim0.1,lp-jacSim0.3,lp-jacSim0.5,t-beginHours,t-beforeTasks,t-afterTasks,t-reportNum,t-moreReports,t-lessReports,activeTasks,category
69.0,69.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,75.2979436295435,0.1349805803603827,46.2985467306508,0.04411764705882353,0.04411764705882353,0.04411764705882353,0.04411764705882353,2093.9279929061204,0.5928510647017505,296.09823811134925,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,4.0,128.0,3.0,3.0,6.0,yes
575.0,575.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,49.202583474483525,0.15126938687441432,26.22049978373488,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,65.11393325753856,0.41083893770632346,9.755150964021428,0.3161764705882353,0.3161764705882353,0.3161764705882353,0.2867647058823529,3.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,6.0,6.0,6.0,6.0,62.0,2.0,4.0,128.0,3.0,3.0,6.0,no
26.0,26.0,0.0,0.0,43.0,49.0,58.0,0.0,0.0,58.0,64.0,77.0,200.0475433852722,0.28917952564768185,56.24688817161654,0.35294117647058826,0.35294117647058826,0.3382352941176471,0.3088235294117647,242.07854283433704,0.8869327086660078,14.075763452373392,1.0,1.0,0.9926470588235294,0.9926470588235294,2.0,4.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,62.0,2.0,4.0,128.0,3.0,3.0,6.0,no
113.0,53.0,0.0,0.0,2.0,5.0,9.0,0.0,0.0,4.0,7.0,12.0,67.14872165541314,0.12380403195085092,35.461310854256,0.051643192488262914,0.051643192488262914,0.051643192488262914,0.046948356807511735,454.3811306279335,0.8278529094004065,26.78246352596923,1.0,1.0,1.0,0.9953051643192489,5.0,3.0,5.0,6.0,6.0,6.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,52.0,1.0,5.0,199.0,4.0,2.0,6.0,yes
131.0,131.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,3.0,6.0,11.0,116.07706689964651,0.15178952910636753,50.273228761190765,0.06572769953051644,0.06572769953051644,0.06572769953051644,0.06572769953051644,440.7244952942532,0.7787638578647575,28.828684600450142,1.0,1.0,0.9953051643192489,0.9765258215962441,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,52.0,1.0,5.0,199.0,4.0,2.0,6.0,yes
56.0,56.0,0.0,0.0,13.0,17.0,27.0,0.0,0.0,14.0,19.0,30.0,195.15570424663755,0.19269119856149197,66.90914809654367,0.24882629107981222,0.24882629107981222,0.24882629107981222,0.23943661971830985,345.80796826629023,0.9135488598479331,13.867487801074791,1.0,1.0,1.0,0.9906103286384976,1.0,4.0,1.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,5.0,199.0,4.0,2.0,6.0,yes
56.0,56.0,0.0,0.0,29.0,31.0,39.0,0.0,0.0,32.0,36.0,45.0,266.7937010540823,0.1885086437273518,94.47857591133571,0.27230046948356806,0.27230046948356806,0.27230046948356806,0.2535211267605634,376.28766911908326,0.8994143784001836,16.74098941177433,1.0,1.0,1.0,0.9859154929577465,0.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,1.0,5.0,199.0,4.0,2.0,6.0,yes
53.0,53.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,11.0,11.0,11.0,62.970117153566946,0.17960707563688005,21.496975460577957,0.051643192488262914,0.051643192488262914,0.051643192488262914,0.051643192488262914,758.9922582357976,0.7466358873237025,59.54522071956411,1.0,1.0,1.0,0.9953051643192489,3.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,52.0,1.0,5.0,199.0,4.0,2.0,6.0,yes
56.0,56.0,0.0,0.0,22.0,40.0,147.0,0.0,0.0,46.0,70.0,221.0,216.1994552579667,0.22627342237013467,62.69152920050265,0.4131455399061033,0.4084507042253521,0.352112676056338,0.3286384976525822,227.97274191127,0.9514277332386176,4.4564238262905524,1.0,1.0,1.0,0.9812206572769953,0.0,6.0,0.0,2.0,2.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,52.0,1.0,5.0,199.0,4.0,2.0,6.0,yes
114.0,114.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0,3.0,5.0,9.0,1261.5346148888052,0.08149461084031173,1059.4901322078192,0.09859154929577464,0.09859154929577464,0.09859154929577464,0.09859154929577464,559.1300240807087,0.7184472183094269,43.95026060143501,1.0,1.0,0.9953051643192489,0.9483568075117371,0.0,6.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,5.0,199.0,4.0,2.0,6.0,yes
