a-durationLastBug,a-durationLastReport,a-bugsLast8hours,a-bugsLast24hours,a-bugsLast1week,a-bugsLast2week,a-bugsLastPast,a-reportsLast8hours,a-reportsLast24hours,a-reportsLast1week,a-reportsLast2week,a-reportsLastPast,e-probSim,e-cosSim,e-eucSim,e-jacSim0.0,e-jacSim0.1,e-jacSim0.3,e-jacSim0.5,p-probSim,p-cosSim,p-eucSim,p-jacSim0.0,p-jacSim0.1,p-jacSim0.3,p-jacSim0.5,le-probSim,le-cosSim,le-eucSim,le-jacSim0.0,le-jacSim0.1,le-jacSim0.3,le-jacSim0.5,lp-probSim,lp-cosSim,lp-eucSim,lp-jacSim0.0,lp-jacSim0.1,lp-jacSim0.3,lp-jacSim0.5,t-beginHours,t-beforeTasks,t-afterTasks,t-reportNum,t-moreReports,t-lessReports,activeTasks,category
5623.0,5623.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,134.71054726857915,0.15701383096450866,106.01363822395597,0.109375,0.109375,0.109375,0.109375,319.80755848950986,0.5890108674080372,63.487477077756225,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,145.0,0.0,3.0,131.0,3.0,0.0,3.0,yes
5968.0,5968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0443374119226,0.5205527029800256,197.1929889339076,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,3.0,131.0,3.0,0.0,3.0,yes
5851.0,5851.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,35.80446583468577,0.1726849295832753,24.537865515412523,0.03125,0.03125,0.03125,0.03125,32.92839169798211,0.5940251712089372,2.4810058957082246,0.375,0.375,0.375,0.375,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,145.0,0.0,3.0,131.0,3.0,0.0,3.0,no
2760.0,2760.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,43.651809629364045,0.22293649907685723,22.732029080061377,0.078125,0.078125,0.078125,0.078125,44.606180084554595,0.6577936221747583,4.297534669632458,0.578125,0.578125,0.578125,0.578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,145.0,0.0,3.0,131.0,3.0,0.0,3.0,no
5588.0,3074.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,38.128415981957055,0.20040024008314175,22.234171340826272,0.078125,0.078125,0.078125,0.078125,50.400829467668984,0.810163377299772,2.0304242199579545,0.703125,0.703125,0.703125,0.703125,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,145.0,0.0,3.0,131.0,3.0,0.0,3.0,no
5968.0,5968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,3.0,131.0,3.0,0.0,3.0,no
6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.7643947654344,0.5535985176978953,173.1470796914898,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,10.0,1.0,2.0,3.0,yes
11.0,11.0,0.0,2.0,5.0,5.0,13.0,0.0,2.0,5.0,5.0,17.0,92.97906064722983,0.20660018613133846,61.592037312506065,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.13725490196078433,149.01455024894048,0.6339800007042143,28.876717993856097,1.0,1.0,0.9803921568627451,0.9607843137254902,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,10.0,1.0,2.0,3.0,yes
397.0,397.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,62.21052631578947,0.14002800840280097,61.21052631578947,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,457.53287607993775,0.5503034035664738,112.64116339990034,1.0,1.0,1.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,10.0,1.0,2.0,3.0,yes
1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,151.2321514751006,0.20257805991190436,103.10843361605441,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,363.1233177899339,0.573316982636959,84.79101947676703,1.0,1.0,1.0,0.9607843137254902,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,10.0,1.0,2.0,3.0,yes
119.0,119.0,0.0,0.0,9.0,15.0,16.0,0.0,0.0,9.0,15.0,16.0,57.16821621386943,0.3499144572128468,20.494911850558044,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393,216.94516688123326,0.5976080395650613,46.8909271752815,1.0,1.0,1.0,0.9215686274509803,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,10.0,1.0,2.0,3.0,yes
