a-durationLastBug,a-durationLastReport,a-bugsLast8hours,a-bugsLast24hours,a-bugsLast1week,a-bugsLast2week,a-bugsLastPast,a-reportsLast8hours,a-reportsLast24hours,a-reportsLast1week,a-reportsLast2week,a-reportsLastPast,e-probSim,e-cosSim,e-eucSim,e-jacSim0.0,e-jacSim0.1,e-jacSim0.3,e-jacSim0.5,p-probSim,p-cosSim,p-eucSim,p-jacSim0.0,p-jacSim0.1,p-jacSim0.3,p-jacSim0.5,le-probSim,le-cosSim,le-eucSim,le-jacSim0.0,le-jacSim0.1,le-jacSim0.3,le-jacSim0.5,lp-probSim,lp-cosSim,lp-eucSim,lp-jacSim0.0,lp-jacSim0.1,lp-jacSim0.3,lp-jacSim0.5,t-beginHours,t-beforeTasks,t-afterTasks,t-reportNum,t-moreReports,t-lessReports,activeTasks,category
246.0,207.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,7.0,22.0,53.92677673753382,0.38354772403909926,16.705676817185303,0.2641509433962264,0.2641509433962264,0.2641509433962264,0.2641509433962264,113.0137378559096,0.5878865975733045,22.87499087423063,1.0,1.0,1.0,0.9811320754716981,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,2.0,50.0,1.0,3.0,4.0,yes
50.0,50.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,2.0,4.0,15.0,1177.0716216724875,0.14755065670324052,1094.7127808626956,0.2641509433962264,0.2641509433962264,0.2641509433962264,0.2641509433962264,127.41862372445351,0.5261429720096431,30.05637995078876,1.0,1.0,0.9811320754716981,0.9811320754716981,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,44.0,2.0,2.0,50.0,1.0,3.0,4.0,yes
10.0,10.0,0.0,3.0,7.0,17.0,45.0,0.0,4.0,8.0,25.0,68.0,35.21024930313764,0.48072034401324076,7.056808687780786,0.41509433962264153,0.41509433962264153,0.37735849056603776,0.3018867924528302,71.37887478266677,0.809112759708533,7.526416584708198,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,2.0,50.0,1.0,3.0,4.0,yes
1.0,1.0,4.0,8.0,8.0,8.0,8.0,4.0,13.0,13.0,13.0,13.0,72.37518181315939,0.27357475297230194,34.42714934268083,0.18867924528301888,0.18867924528301888,0.18867924528301888,0.16981132075471697,202.86278562986058,0.4298132668727778,62.043199721708866,1.0,1.0,1.0,0.9622641509433962,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,2.0,44.0,2.0,2.0,50.0,1.0,3.0,4.0,yes
18.0,18.0,0.0,6.0,6.0,6.0,6.0,0.0,8.0,8.0,8.0,8.0,72.05291420571055,0.2284725525895776,41.70450340252752,0.1320754716981132,0.1320754716981132,0.1320754716981132,0.1320754716981132,235.30061288904812,0.41644657062477136,74.86727381787802,1.0,1.0,1.0,0.9811320754716981,3.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,44.0,2.0,2.0,50.0,1.0,3.0,4.0,yes
90.0,90.0,0.0,0.0,3.0,5.0,16.0,0.0,0.0,3.0,5.0,18.0,77.52306956469653,0.444686618249025,20.94742188809983,0.39622641509433965,0.39622641509433965,0.37735849056603776,0.37735849056603776,51.51910297540058,0.8367676157285203,3.4783136614828982,0.8490566037735849,0.8490566037735849,0.8301886792452831,0.8113207547169812,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,2.0,50.0,1.0,3.0,4.0,no
8061.0,8061.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.4946957007258517,0.13736056394868904,2.4946957007258517,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,55.747812431991704,0.6889929581293138,6.559577417170324,0.5849056603773585,0.5849056603773585,0.5849056603773585,0.5849056603773585,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,44.0,2.0,2.0,50.0,1.0,3.0,4.0,no
8750.0,8750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,2.0,50.0,1.0,3.0,4.0,no
74.0,74.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,2.0,9.0,9.0,36.449425519602336,0.381622943833806,10.540070553383092,0.22641509433962265,0.22641509433962265,0.22641509433962265,0.22641509433962265,41.34135288944568,0.7559446863402831,2.7052910392608824,0.6415094339622641,0.6415094339622641,0.6415094339622641,0.6415094339622641,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,1.0,1.0,44.0,2.0,2.0,50.0,1.0,3.0,4.0,no
8750.0,8750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,2.0,50.0,1.0,3.0,4.0,no
8750.0,8750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,2.0,50.0,1.0,3.0,4.0,no
8750.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.77506889564545,0.5609110076396568,11.5024372033924,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,44.0,2.0,2.0,50.0,1.0,3.0,4.0,no
1708.0,1708.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,49.01736184667573,0.2645537714175876,23.59445623645392,0.1320754716981132,0.1320754716981132,0.1320754716981132,0.1320754716981132,43.7834582134748,0.557018583230401,7.6057331876713254,0.5660377358490566,0.5660377358490566,0.5660377358490566,0.5660377358490566,4.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,44.0,2.0,2.0,50.0,1.0,3.0,4.0,no
688.0,688.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,31.595668448534628,0.2951858757632501,12.60852918456163,0.11320754716981132,0.11320754716981132,0.11320754716981132,0.11320754716981132,56.09333951223602,0.5828254724616407,10.086843839694321,0.7924528301886793,0.7924528301886793,0.7735849056603774,0.7358490566037735,3.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,44.0,2.0,2.0,50.0,1.0,3.0,4.0,no
8750.0,7415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.57673085702284,0.5793862391173064,2.355116504859392,0.3584905660377358,0.3584905660377358,0.3584905660377358,0.3584905660377358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,44.0,2.0,2.0,50.0,1.0,3.0,4.0,no
1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,58.55748143454867,0.2211447900402459,28.717650223960412,0.09333333333333334,0.09333333333333334,0.09333333333333334,0.09333333333333334,662.9453186568393,0.48596347057552847,153.50028721156045,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,4.0,64.0,4.0,0.0,4.0,yes
8683.0,8683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2463.251471303209,0.4529911627590075,624.0217192377379,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,4.0,64.0,4.0,0.0,4.0,yes
5.0,5.0,2.0,2.0,40.0,60.0,60.0,2.0,2.0,62.0,91.0,91.0,50.84534606553118,0.44403171706519856,9.949925851085622,0.4,0.38666666666666666,0.3333333333333333,0.30666666666666664,178.48344084129008,0.6764662372985787,25.395820913227524,1.0,1.0,0.9866666666666667,0.9733333333333334,4.0,1.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,4.0,4.0,98.0,0.0,4.0,64.0,4.0,0.0,4.0,yes
