a-durationLastBug,a-durationLastReport,a-bugsLast8hours,a-bugsLast24hours,a-bugsLast1week,a-bugsLast2week,a-bugsLastPast,a-reportsLast8hours,a-reportsLast24hours,a-reportsLast1week,a-reportsLast2week,a-reportsLastPast,e-probSim,e-cosSim,e-eucSim,e-jacSim0.0,e-jacSim0.1,e-jacSim0.3,e-jacSim0.5,p-probSim,p-cosSim,p-eucSim,p-jacSim0.0,p-jacSim0.1,p-jacSim0.3,p-jacSim0.5,le-probSim,le-cosSim,le-eucSim,le-jacSim0.0,le-jacSim0.1,le-jacSim0.3,le-jacSim0.5,lp-probSim,lp-cosSim,lp-eucSim,lp-jacSim0.0,lp-jacSim0.1,lp-jacSim0.3,lp-jacSim0.5,t-beginHours,t-beforeTasks,t-afterTasks,t-reportNum,t-moreReports,t-lessReports,activeTasks,category
6.0,3.0,1.0,1.0,3.0,8.0,18.0,5.0,7.0,10.0,16.0,40.0,29.754893413118246,0.31996833269305,5.8276789142104315,0.15178571428571427,0.15178571428571427,0.15178571428571427,0.14285714285714285,368.22962324038576,0.43438902964002196,76.0840076249665,1.0,1.0,1.0,0.9910714285714286,7.0,4.0,9.0,8.0,8.0,8.0,8.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
6.0,5.0,12.0,12.0,37.0,103.0,191.0,21.0,24.0,75.0,165.0,296.0,70.97247687525663,0.47758837874574717,10.148680702553424,0.5,0.49107142857142855,0.4375,0.39285714285714285,177.77779797580226,0.7046320686977771,17.98338652129912,1.0,1.0,1.0,0.9910714285714286,7.0,5.0,7.0,8.0,8.0,8.0,8.0,1.0,9.0,1.0,0.0,0.0,0.0,5.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
130.0,27.0,0.0,0.0,2.0,2.0,75.0,0.0,0.0,8.0,8.0,119.0,188.83560885936615,0.2983725710549692,57.00527928559924,0.49107142857142855,0.49107142857142855,0.48214285714285715,0.44642857142857145,177.03208911005672,0.6839501105559513,18.847960880636386,1.0,1.0,1.0,1.0,6.0,5.0,5.0,7.0,7.0,7.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
6.0,6.0,32.0,32.0,56.0,164.0,730.0,35.0,35.0,83.0,222.0,893.0,114.4351980427016,0.6193662808725794,11.98922963146003,0.6785714285714286,0.6785714285714286,0.6071428571428571,0.5625,183.23525451435196,0.7195391381076819,17.98991483854848,1.0,1.0,1.0,1.0,5.0,2.0,8.0,5.0,4.0,5.0,4.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
6.0,6.0,5.0,5.0,9.0,49.0,97.0,7.0,7.0,20.0,71.0,126.0,135.75566245987923,0.4118751244181843,27.37334166654911,0.49107142857142855,0.49107142857142855,0.48214285714285715,0.4107142857142857,339.9987119839228,0.44451437810346794,68.21032103858509,1.0,1.0,1.0,0.9732142857142857,7.0,3.0,7.0,5.0,5.0,5.0,5.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
6.0,6.0,1.0,1.0,2.0,19.0,38.0,1.0,1.0,4.0,26.0,47.0,269.8635222832071,0.1248769359958605,202.92828468147994,0.20535714285714285,0.20535714285714285,0.20535714285714285,0.20535714285714285,349.9928638941027,0.4423503322141925,70.70123217218564,1.0,1.0,1.0,0.9553571428571429,0.0,10.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
6.0,1.0,16.0,16.0,37.0,173.0,523.0,25.0,25.0,76.0,243.0,676.0,110.41804635158697,0.516478990164642,15.854598152934933,0.6696428571428571,0.6517857142857143,0.5892857142857143,0.5178571428571429,173.2314587042597,0.6606011275135685,19.38066565999995,1.0,1.0,0.9910714285714286,0.9821428571428571,4.0,3.0,7.0,5.0,5.0,6.0,6.0,0.0,9.0,0.0,0.0,0.0,3.0,1.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
6.0,1.0,24.0,24.0,57.0,158.0,627.0,29.0,30.0,88.0,206.0,749.0,185.01720079936848,0.3658259753694146,44.46870781070923,0.7053571428571429,0.6696428571428571,0.5803571428571429,0.5,164.7908098742033,0.7752785020875868,13.58271290125363,1.0,1.0,1.0,0.9910714285714286,2.0,8.0,2.0,1.0,1.0,2.0,1.0,3.0,10.0,1.0,0.0,0.0,0.0,1.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
6.0,1.0,6.0,6.0,8.0,49.0,225.0,8.0,9.0,13.0,56.0,303.0,82.27870914053162,0.4924070665362115,11.477048141544639,0.5,0.5,0.4375,0.3482142857142857,166.28933719074817,0.7918022950638904,13.140725619837665,1.0,1.0,1.0,0.9910714285714286,2.0,6.0,4.0,3.0,3.0,4.0,5.0,2.0,10.0,1.0,0.0,0.0,0.0,2.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
6.0,6.0,21.0,21.0,49.0,122.0,384.0,24.0,24.0,58.0,148.0,452.0,96.30538461274591,0.4366667941458292,17.069544724824006,0.5625,0.5267857142857143,0.44642857142857145,0.375,170.6968315019184,0.7613861680167069,14.781831087397526,1.0,1.0,1.0,1.0,4.0,8.0,3.0,5.0,6.0,7.0,8.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
6.0,2.0,5.0,5.0,32.0,48.0,595.0,7.0,7.0,39.0,57.0,713.0,112.02633219498108,0.5329431883608156,15.542496719167344,0.7321428571428571,0.7053571428571429,0.6607142857142857,0.5982142857142857,151.52127004170202,0.8196828926803684,10.644818446943802,1.0,1.0,1.0,0.9910714285714286,3.0,7.0,4.0,2.0,3.0,5.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,4.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
6.0,1.0,23.0,23.0,38.0,120.0,316.0,31.0,31.0,69.0,180.0,409.0,108.24573346574562,0.5988888123238495,11.586757204526746,0.6071428571428571,0.5982142857142857,0.5535714285714286,0.45535714285714285,247.08767999696263,0.5560589031349561,37.12723458278125,1.0,1.0,0.9821428571428571,0.9732142857142857,3.0,3.0,6.0,5.0,5.0,4.0,5.0,1.0,10.0,1.0,0.0,0.0,3.0,0.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
296.0,2.0,0.0,0.0,0.0,34.0,320.0,5.0,5.0,7.0,63.0,547.0,118.45475781276643,0.2196479716697185,49.04201113646386,0.5267857142857143,0.5178571428571429,0.41964285714285715,0.33035714285714285,186.68003434835367,0.6794355484144325,20.260818516046367,1.0,1.0,0.9910714285714286,0.9910714285714286,2.0,10.0,1.0,5.0,5.0,5.0,5.0,1.0,10.0,1.0,0.0,0.0,4.0,0.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
201.0,10.0,0.0,0.0,0.0,2.0,25.0,0.0,1.0,1.0,3.0,30.0,154.7291799321379,0.2494162152830833,56.14036874628282,0.23214285714285715,0.23214285714285715,0.23214285714285715,0.22321428571428573,563.0556724652002,0.40524156727640076,127.36322235067708,1.0,1.0,1.0,0.9910714285714286,2.0,9.0,0.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
6.0,3.0,15.0,15.0,28.0,112.0,580.0,18.0,22.0,45.0,163.0,727.0,63.245987040615745,0.4938404114531095,8.211489838677647,0.5357142857142857,0.5178571428571429,0.42857142857142855,0.35714285714285715,170.01251009792736,0.760852683486637,14.724244329110196,1.0,1.0,1.0,0.9910714285714286,5.0,4.0,7.0,9.0,9.0,10.0,10.0,3.0,10.0,1.0,0.0,0.0,0.0,2.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
6.0,2.0,7.0,7.0,33.0,140.0,786.0,12.0,12.0,47.0,173.0,938.0,121.14185912463013,0.41528574239282895,24.003333610339947,0.6785714285714286,0.6339285714285714,0.5178571428571429,0.4375,157.70363641467827,0.8237188096547811,11.081733203614412,1.0,1.0,1.0,0.9910714285714286,2.0,8.0,2.0,4.0,4.0,4.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,5.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
6.0,6.0,17.0,17.0,50.0,129.0,1106.0,19.0,20.0,88.0,181.0,1409.0,98.38403723135733,0.5121529868129816,13.850260022631458,0.6875,0.6607142857142857,0.5178571428571429,0.45535714285714285,140.92078720387678,0.8811947707134563,7.582930676293491,1.0,1.0,1.0,1.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
6.0,1.0,21.0,21.0,42.0,108.0,789.0,44.0,49.0,141.0,251.0,1278.0,68.9377503931304,0.42439876281340466,12.092863642108593,0.5803571428571429,0.5535714285714286,0.44642857142857145,0.3392857142857143,157.82691414324256,0.7920020458048559,12.208844598865713,1.0,1.0,1.0,0.9821428571428571,3.0,5.0,4.0,7.0,7.0,8.0,7.0,3.0,9.0,1.0,0.0,0.0,0.0,6.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
6.0,3.0,1.0,1.0,1.0,1.0,102.0,2.0,3.0,7.0,9.0,169.0,72.37761259650615,0.25931382681854176,24.12445823357111,0.3482142857142857,0.3392857142857143,0.30357142857142855,0.23214285714285715,159.44764276328794,0.7311243652425784,14.698183778598615,1.0,1.0,1.0,0.9732142857142857,6.0,8.0,3.0,7.0,7.0,7.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
6.0,3.0,29.0,29.0,64.0,149.0,206.0,35.0,37.0,95.0,201.0,277.0,113.66738847300545,0.4934946138443136,17.239946294938374,0.5089285714285714,0.5089285714285714,0.4642857142857143,0.4107142857142857,270.7494417152025,0.514130231770019,45.20903483290712,1.0,1.0,0.9910714285714286,0.9642857142857143,2.0,6.0,3.0,7.0,7.0,8.0,6.0,1.0,9.0,1.0,0.0,0.0,6.0,6.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
6.0,1.0,7.0,7.0,16.0,55.0,296.0,11.0,11.0,26.0,86.0,385.0,96.95766132632278,0.3619920688588507,22.29055756425889,0.5357142857142857,0.5178571428571429,0.4732142857142857,0.4107142857142857,172.58817081635016,0.6974219690358395,17.627874151996302,1.0,1.0,0.9821428571428571,0.9732142857142857,6.0,5.0,5.0,9.0,9.0,8.0,7.0,1.0,10.0,1.0,0.0,0.0,5.0,3.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
992.0,2.0,0.0,0.0,0.0,0.0,58.0,2.0,2.0,2.0,2.0,68.0,98.1719680619034,0.2879085775331916,29.504102821486537,0.2857142857142857,0.2857142857142857,0.2767857142857143,0.23214285714285715,591.8867659505013,0.40127576756647637,135.4686620978968,1.0,1.0,0.9821428571428571,0.9732142857142857,3.0,7.0,2.0,6.0,6.0,6.0,5.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
6.0,1.0,11.0,11.0,26.0,33.0,33.0,19.0,20.0,50.0,67.0,67.0,94.66847073274751,0.40371353063327897,18.380219312812986,0.3392857142857143,0.3392857142857143,0.33035714285714285,0.3125,551.6879384606789,0.39502001654578506,128.13719587304809,1.0,1.0,0.9821428571428571,0.9464285714285714,5.0,2.0,6.0,3.0,3.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,6.0,28.0,7.0,3.0,10.0,yes
