a-durationLastBug,a-durationLastReport,a-bugsLast8hours,a-bugsLast24hours,a-bugsLast1week,a-bugsLast2week,a-bugsLastPast,a-reportsLast8hours,a-reportsLast24hours,a-reportsLast1week,a-reportsLast2week,a-reportsLastPast,e-probSim,e-cosSim,e-eucSim,e-jacSim0.0,e-jacSim0.1,e-jacSim0.3,e-jacSim0.5,p-probSim,p-cosSim,p-eucSim,p-jacSim0.0,p-jacSim0.1,p-jacSim0.3,p-jacSim0.5,le-probSim,le-cosSim,le-eucSim,le-jacSim0.0,le-jacSim0.1,le-jacSim0.3,le-jacSim0.5,lp-probSim,lp-cosSim,lp-eucSim,lp-jacSim0.0,lp-jacSim0.1,lp-jacSim0.3,lp-jacSim0.5,t-beginHours,t-beforeTasks,t-afterTasks,t-reportNum,t-moreReports,t-lessReports,activeTasks,category
13427.0,12456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.67226341351745,0.4064038671211485,9.132116633188922,0.272,0.272,0.272,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,7.0,7.0,7.0,7.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
2327.0,2327.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,194.6869409539029,0.1413157212578211,121.68197316894577,0.096,0.096,0.096,0.096,61.868618467912476,0.41358500069369875,9.342518067598412,0.256,0.256,0.256,0.256,1.0,9.0,1.0,6.0,6.0,6.0,6.0,0.0,6.0,2.0,7.0,7.0,7.0,7.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
13144.0,13144.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,54.018737746612175,0.19446235614626925,22.69975444531286,0.048,0.048,0.048,0.048,110.03467723116357,0.5195463561399827,13.811965151267952,0.416,0.416,0.416,0.416,3.0,7.0,5.0,7.0,7.0,7.0,7.0,1.0,4.0,4.0,7.0,7.0,7.0,7.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
9074.0,9074.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,174.64977544349765,0.13472228414689646,114.45207928950941,0.032,0.032,0.032,0.032,49.67618559814545,0.3187153866823551,10.954258418346946,0.2,0.2,0.2,0.2,0.0,6.0,0.0,3.0,3.0,3.0,3.0,1.0,9.0,1.0,10.0,10.0,10.0,10.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
8221.0,8221.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,143.91468374691343,0.26432203429169104,45.843247410782645,0.144,0.144,0.144,0.144,55.75271938828935,0.4948244642182117,6.038316751709694,0.408,0.408,0.408,0.32,1.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,6.0,5.0,8.0,8.0,8.0,6.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
8222.0,8068.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,169.0953656129606,0.22359980910761237,65.22230818791103,0.136,0.136,0.136,0.136,57.11333236092736,0.6743418967135176,1.724148560885848,0.536,0.536,0.512,0.448,0.0,7.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,9.0,5.0,5.0,4.0,4.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
4504.0,4504.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,76.0,94.48355176030053,0.5257590766767944,11.044819131654663,0.464,0.464,0.424,0.4,94.66432721523609,0.8596993181979103,2.7554931188145395,0.864,0.864,0.832,0.8,3.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,6.0,4.0,3.0,3.0,6.0,2.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
13427.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.60337388122642,0.5225300854594794,11.776136586498435,0.472,0.472,0.472,0.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,7.0,7.0,7.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
673.0,673.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,50.0,51.48428110779568,0.3608177975843144,9.307626982170119,0.232,0.232,0.224,0.208,109.81576287716507,0.8196154774435425,4.727151659648598,0.832,0.832,0.8,0.792,4.0,2.0,7.0,4.0,4.0,4.0,4.0,1.0,2.0,6.0,6.0,6.0,5.0,3.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
4514.0,4200.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,35.0,312.19052973498674,0.13138253751138293,211.14056030798332,0.296,0.296,0.28,0.256,110.88891776399338,0.8176572045067682,4.932571568750918,0.816,0.816,0.816,0.792,0.0,9.0,1.0,4.0,4.0,2.0,2.0,0.0,6.0,1.0,5.0,5.0,5.0,4.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
13427.0,10538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.20872963031668,0.4599355735643432,15.601893270644728,0.376,0.376,0.376,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,7.0,7.0,7.0,7.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
10193.0,10193.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,19.44621212121212,0.08944271909999157,18.44621212121212,0.008,0.008,0.008,0.008,117.95130132816047,0.5706935294693962,13.28129832444064,0.576,0.576,0.576,0.56,6.0,9.0,6.0,9.0,9.0,9.0,9.0,0.0,7.0,2.0,7.0,7.0,7.0,7.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
13121.0,13121.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,41.683907852776684,0.1336552435077137,26.41527936966562,0.024,0.024,0.024,0.024,110.03467723116357,0.5195463561399827,13.811965151267952,0.416,0.416,0.416,0.416,1.0,3.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,7.0,7.0,7.0,7.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
13030.0,13030.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.665279525114663,0.1251081944511609,6.229592707913459,0.016,0.016,0.016,0.016,69.5592205315111,0.45253492064348844,9.32180749548959,0.296,0.296,0.296,0.296,2.0,5.0,2.0,5.0,5.0,5.0,5.0,2.0,7.0,3.0,6.0,6.0,6.0,6.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
1822.0,1822.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,75.97703514037379,0.29743846730796847,19.66380982498527,0.136,0.136,0.136,0.128,82.40229462227256,0.7682192706711021,2.706505804093303,0.696,0.696,0.68,0.6,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,10.0,9.0,9.0,8.0,10.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
313.0,288.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,32.74349413601092,0.14001473582672702,19.391431152215425,0.032,0.032,0.032,0.032,63.26259011097908,0.3923935491965797,11.268751872653256,0.376,0.376,0.376,0.376,4.0,5.0,4.0,6.0,6.0,6.0,6.0,1.0,9.0,1.0,10.0,10.0,10.0,10.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
9314.0,9314.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,57.172739080860396,0.1980082406184089,23.656227134486898,0.056,0.056,0.056,0.056,105.39683356555548,0.5724857207251915,11.372130129836117,0.576,0.576,0.576,0.52,0.0,4.0,1.0,5.0,5.0,5.0,5.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
13427.0,13427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
2846.0,2846.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,40.83991074596318,0.3154082535240152,8.317983282578764,0.136,0.136,0.136,0.136,170.25883419188708,0.7217272364233027,14.038955185510693,0.744,0.744,0.744,0.736,4.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,7.0,5.0,5.0,5.0,5.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
13427.0,13427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
12589.0,12589.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,18.21226030082007,0.10115154544485376,14.997244760221202,0.016,0.016,0.016,0.016,124.49102593118141,0.531964917963874,15.932182872512566,0.52,0.52,0.52,0.52,2.0,7.0,2.0,2.0,2.0,2.0,2.0,0.0,8.0,2.0,5.0,5.0,5.0,5.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
13308.0,13308.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,105.22822586506551,0.14108988261464225,65.13502517420166,0.024,0.024,0.024,0.024,130.59561293361497,0.40915565221665984,24.532267065975276,0.384,0.384,0.384,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
13030.0,13030.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,66.3336288118435,0.10366977248704894,56.07716786837118,0.016,0.016,0.016,0.016,69.5592205315111,0.45253492064348844,9.32180749548959,0.296,0.296,0.296,0.296,7.0,9.0,7.0,8.0,8.0,8.0,8.0,2.0,7.0,3.0,6.0,6.0,6.0,6.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
3312.0,3312.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,43.0,179.1158614376251,0.34255107838739496,43.31885703416278,0.392,0.392,0.392,0.36,120.35039060980445,0.845899002952681,5.260768248283814,0.872,0.872,0.856,0.848,2.0,4.0,4.0,3.0,3.0,3.0,5.0,0.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
12590.0,12590.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,282.5173677376912,0.1738618377069387,143.41461293521883,0.072,0.072,0.072,0.072,155.4407259178531,0.5316196737752101,21.019091582224885,0.552,0.552,0.552,0.552,0.0,9.0,1.0,4.0,4.0,4.0,4.0,0.0,8.0,1.0,6.0,6.0,6.0,6.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
10537.0,10537.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,67.93717654245837,0.14794448684559264,39.43470318509387,0.032,0.032,0.032,0.032,103.20872963031668,0.4599355735643432,15.601893270644728,0.376,0.376,0.376,0.376,1.0,6.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,7.0,7.0,7.0,7.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
2056.0,2056.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,182.19542571585885,0.141284472601617,113.78672954537466,0.064,0.064,0.064,0.064,109.09031578054858,0.5689034667226268,11.916160988806714,0.536,0.536,0.536,0.536,2.0,5.0,2.0,4.0,4.0,4.0,4.0,0.0,6.0,4.0,6.0,6.0,6.0,6.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
13056.0,13056.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,166.74447859832813,0.15136999941234272,96.84597449063426,0.04,0.04,0.04,0.04,69.5592205315111,0.45253492064348844,9.32180749548959,0.296,0.296,0.296,0.296,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,7.0,3.0,6.0,6.0,6.0,6.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
4414.0,4388.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,78.0,127.3450778743518,0.41751901733171637,23.132052325217867,0.384,0.384,0.376,0.352,131.21161663624795,0.763819483544954,8.551792124126177,0.824,0.824,0.824,0.776,0.0,7.0,1.0,1.0,1.0,3.0,2.0,0.0,5.0,3.0,5.0,5.0,4.0,7.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
9034.0,9034.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,111.71202725386858,0.2144035549525398,44.242584152010835,0.072,0.072,0.072,0.072,65.8530417125224,0.39128071341993603,11.513184755218013,0.312,0.312,0.312,0.312,1.0,9.0,1.0,9.0,9.0,9.0,9.0,0.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
13427.0,12577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9473746311992,0.39277251464036667,27.879684346132233,0.432,0.432,0.432,0.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0,7.0,7.0,7.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
8056.0,8056.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,144.93850926234248,0.21430635624932662,58.14923959650462,0.096,0.096,0.096,0.096,56.72799974091025,0.48722517229211226,6.277169257318693,0.384,0.384,0.384,0.336,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,2.0,4.0,4.0,4.0,3.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
13427.0,12742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.93407720450702,0.4055471676228439,33.97116518321096,0.48,0.48,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,4.0,4.0,4.0,4.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
4919.0,4909.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,67.0,69.6435402078474,0.4989635380673034,7.986159673059002,0.416,0.416,0.384,0.344,98.33427409366568,0.8303632213315159,3.6482538065948904,0.84,0.84,0.824,0.776,2.0,1.0,9.0,7.0,7.0,7.0,6.0,0.0,2.0,4.0,3.0,3.0,5.0,2.0,1.0,8.0,2.0,31.0,7.0,3.0,10.0,no
