a-durationLastBug,a-durationLastReport,a-bugsLast8hours,a-bugsLast24hours,a-bugsLast1week,a-bugsLast2week,a-bugsLastPast,a-reportsLast8hours,a-reportsLast24hours,a-reportsLast1week,a-reportsLast2week,a-reportsLastPast,e-probSim,e-cosSim,e-eucSim,e-jacSim0.0,e-jacSim0.1,e-jacSim0.3,e-jacSim0.5,p-probSim,p-cosSim,p-eucSim,p-jacSim0.0,p-jacSim0.1,p-jacSim0.3,p-jacSim0.5,le-probSim,le-cosSim,le-eucSim,le-jacSim0.0,le-jacSim0.1,le-jacSim0.3,le-jacSim0.5,lp-probSim,lp-cosSim,lp-eucSim,lp-jacSim0.0,lp-jacSim0.1,lp-jacSim0.3,lp-jacSim0.5,t-beginHours,t-beforeTasks,t-afterTasks,t-reportNum,t-moreReports,t-lessReports,activeTasks,category
4420.0,4420.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.664984282454823,0.1592448470270807,6.238624445587938,0.025974025974025976,0.025974025974025976,0.025974025974025976,0.025974025974025976,94.39748993218633,0.3507871405498834,28.13663903820367,0.5194805194805194,0.5194805194805194,0.5194805194805194,0.5194805194805194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,22.0,3.0,1.0,4.0,no
13319.0,13319.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,38.11284588326587,0.1555096321290845,26.586674409439137,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,61.15157546347606,0.6027887802648427,6.808423657618538,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,22.0,3.0,1.0,4.0,no
13669.0,13669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,22.0,3.0,1.0,4.0,no
13292.0,13292.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.46495273812945,0.16015524545809456,4.6206952293352925,0.025974025974025976,0.025974025974025976,0.025974025974025976,0.025974025974025976,53.143908035185376,0.43268270655082786,10.799604786896369,0.35064935064935066,0.35064935064935066,0.35064935064935066,0.35064935064935066,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,22.0,3.0,1.0,4.0,no
4994.0,2427.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,14.0,20.97980120258558,0.27455703357186,6.629157446600712,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.12987012987012986,34.92649161829258,0.7607612023011229,0.536424040542379,0.6883116883116883,0.6883116883116883,0.6233766233766234,0.4675324675324675,4.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,22.0,3.0,1.0,4.0,no
5524.0,5524.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.267761806981518,0.11396057645963793,21.267761806981518,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,48.95324249233878,0.5321389363613014,6.557415529863891,0.4025974025974026,0.4025974025974026,0.4025974025974026,0.4025974025974026,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,22.0,3.0,1.0,4.0,no
5297.0,5297.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,151.6533288911049,0.17798142877510925,95.5892683057449,0.15584415584415584,0.15584415584415584,0.15584415584415584,0.15584415584415584,50.45607750474143,0.7157881074543089,3.6499090739945954,0.7272727272727273,0.7272727272727273,0.7012987012987013,0.6233766233766234,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,22.0,3.0,1.0,4.0,no
5571.0,5571.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,22.0,62.869153824630146,0.47571152281634016,11.308802128079165,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.3246753246753247,40.039496382104396,0.7611949112148695,1.4694590193593031,0.7142857142857143,0.7142857142857143,0.6623376623376623,0.5714285714285714,3.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,22.0,3.0,1.0,4.0,no
13552.0,13552.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.15480353625705,0.5168586181087613,10.029492195622867,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,22.0,3.0,1.0,4.0,no
8488.0,8318.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,99.90986397576222,0.31151570187454364,33.8534519100541,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,62.04935757934198,0.383932256950024,15.910497736131134,0.5324675324675324,0.5324675324675324,0.5324675324675324,0.4675324675324675,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,22.0,3.0,1.0,4.0,no
