2969975,6,0,4,0.0,0.0,0.0,
17213816,6,1,0,0.0,0.0,0.0,
3718101,6,0,4,0.0,0.0,0.0,
2932690,6,0,4,0.0,0.0,0.0,
14857283,6,0,1,0.0,0.0,0.0,
16617673,6,0,1,0.0,0.0,0.0,
14538221,6,0,2,0.0,0.0,0.0,
14355588,6,0,1,0.0,0.0,0.0,
14495882,6,1,0,0.0,0.0,0.0,
16524115,6,0,4,0.0,0.0,0.0,
2362747,6,1,4,1.0,0.25,0.4,
6147269,6,0,3,0.0,0.0,0.0,
1297355,6,0,1,0.0,0.0,0.0,
14471438,6,0,3,0.0,0.0,0.0,
9589524,6,0,3,0.0,0.0,0.0,
15107218,6,0,2,0.0,0.0,0.0,
13911484,6,0,1,0.0,0.0,0.0,
1024763,6,0,4,0.0,0.0,0.0,
3318425,6,0,4,0.0,0.0,0.0,
15818337,6,0,4,0.0,0.0,0.0,
9643137,6,0,1,0.0,0.0,0.0,
16879147,6,0,4,0.0,0.0,0.0,
8195872,6,0,1,0.0,0.0,0.0,
10635683,6,0,1,0.0,0.0,0.0,
8666845,6,0,5,0.0,0.0,0.0,
16635095,6,0,5,0.0,0.0,0.0,
2089928,6,0,5,0.0,0.0,0.0,
2849269,6,0,5,0.0,0.0,0.0,
15313122,6,0,5,0.0,0.0,0.0,
16574846,6,0,5,0.0,0.0,0.0,
13913678,6,0,5,0.0,0.0,0.0,
13959438,6,0,5,0.0,0.0,0.0,
16742460,6,0,5,0.0,0.0,0.0,
17340820,6,0,5,0.0,0.0,0.0,
6402670,6,0,5,0.0,0.0,0.0,
5223229,6,0,5,0.0,0.0,0.0,
1379306,6,0,5,0.0,0.0,0.0,
16928610,6,0,5,0.0,0.0,0.0,
3056875,6,1,5,1.0,0.2,0.33333333333333337,
16577900,6,0,5,0.0,0.0,0.0,
4600405,6,0,5,0.0,0.0,0.0,
13853055,6,0,5,0.0,0.0,0.0,
1415963,6,0,5,0.0,0.0,0.0,
