2969975,5,0,0,0.0,0.0,0.0,
17213816,5,1,1,1.0,1.0,1.0,
3718101,5,2,2,1.0,1.0,1.0,
2932690,5,0,0,0.0,0.0,0.0,
14857283,5,0,0,0.0,0.0,0.0,
16617673,5,0,0,0.0,0.0,0.0,
14538221,5,0,0,0.0,0.0,0.0,
14355588,5,0,0,0.0,0.0,0.0,
14495882,5,2,2,1.0,1.0,1.0,
16524115,5,1,1,1.0,1.0,1.0,
2362747,5,0,0,0.0,0.0,0.0,
6147269,5,0,0,0.0,0.0,0.0,
1297355,5,0,0,0.0,0.0,0.0,
14471438,5,1,1,1.0,1.0,1.0,
9589524,5,1,1,1.0,1.0,1.0,
15107218,5,1,1,1.0,1.0,1.0,
13911484,5,0,0,0.0,0.0,0.0,
1024763,5,0,0,0.0,0.0,0.0,
3318425,5,1,1,1.0,1.0,1.0,
15818337,5,0,0,0.0,0.0,0.0,
9643137,5,0,0,0.0,0.0,0.0,
16879147,5,0,0,0.0,0.0,0.0,
8195872,5,0,0,0.0,0.0,0.0,
10635683,5,2,2,1.0,1.0,1.0,
8666845,5,0,0,0.0,0.0,0.0,
16635095,5,0,0,0.0,0.0,0.0,
2089928,5,0,0,0.0,0.0,0.0,
2849269,5,0,0,0.0,0.0,0.0,
15313122,5,0,0,0.0,0.0,0.0,
16574846,5,0,0,0.0,0.0,0.0,
13913678,5,0,0,0.0,0.0,0.0,
13959438,5,0,0,0.0,0.0,0.0,
16742460,5,0,0,0.0,0.0,0.0,
17340820,5,0,0,0.0,0.0,0.0,
6402670,5,0,0,0.0,0.0,0.0,
5223229,5,0,0,0.0,0.0,0.0,
1379306,5,0,0,0.0,0.0,0.0,
16928610,5,0,0,0.0,0.0,0.0,
3056875,5,0,0,0.0,0.0,0.0,
16577900,5,0,0,0.0,0.0,0.0,
4600405,5,0,0,0.0,0.0,0.0,
13853055,5,0,0,0.0,0.0,0.0,
1415963,5,0,0,0.0,0.0,0.0,
9119522,5,0,0,0.0,0.0,0.0,
14309234,5,0,0,0.0,0.0,0.0,
17057392,5,0,0,0.0,0.0,0.0,
16858688,5,0,0,0.0,0.0,0.0,
2590458,5,0,0,0.0,0.0,0.0,
14460791,5,0,0,0.0,0.0,0.0,
13910182,5,0,0,0.0,0.0,0.0,
13994622,5,1,0,0.0,0.0,0.0,
93838,5,0,0,0.0,0.0,0.0,
16550430,5,0,0,0.0,0.0,0.0,
16093616,5,0,0,0.0,0.0,0.0,
845255,5,0,0,0.0,0.0,0.0,
3469400,5,0,0,0.0,0.0,0.0,
16872961,5,0,0,0.0,0.0,0.0,
16586889,5,0,0,0.0,0.0,0.0,
16847580,5,0,0,0.0,0.0,0.0,
1690421,5,0,0,0.0,0.0,0.0,
2319072,5,0,0,0.0,0.0,0.0,
2673732,5,0,0,0.0,0.0,0.0,
1619566,5,0,0,0.0,0.0,0.0,
16976741,5,0,0,0.0,0.0,0.0,
14430928,5,0,0,0.0,0.0,0.0,
949464,5,0,0,0.0,0.0,0.0,
2612745,5,0,0,0.0,0.0,0.0,
16629621,5,0,0,0.0,0.0,0.0,
15362964,5,0,0,0.0,0.0,0.0,
17155400,5,0,0,0.0,0.0,0.0,
8654815,5,0,0,0.0,0.0,0.0,
7256674,5,0,0,0.0,0.0,0.0,
1346402,5,0,0,0.0,0.0,0.0,
7018782,5,0,0,0.0,0.0,0.0,
3468985,5,0,0,0.0,0.0,0.0,
1617391,5,0,0,0.0,0.0,0.0,
14335946,5,0,0,0.0,0.0,0.0,
539524,5,0,0,0.0,0.0,0.0,
14355531,5,0,0,0.0,0.0,0.0,
16696064,5,0,0,0.0,0.0,0.0,
21755,5,0,0,0.0,0.0,0.0,
5213894,5,0,0,0.0,0.0,0.0,
3381715,5,0,0,0.0,0.0,0.0,
15418232,5,1,0,0.0,0.0,0.0,
763232,5,0,0,0.0,0.0,0.0,
16623078,5,0,0,0.0,0.0,0.0,
14491498,5,0,0,0.0,0.0,0.0,
1203070,5,0,0,0.0,0.0,0.0,
14081521,5,0,0,0.0,0.0,0.0,
794827,5,0,0,0.0,0.0,0.0,
17351919,5,0,0,0.0,0.0,0.0,
4299025,5,0,0,0.0,0.0,0.0,
2069012,5,0,0,0.0,0.0,0.0,
15381229,5,0,0,0.0,0.0,0.0,
9258933,5,0,0,0.0,0.0,0.0,
16472811,5,0,0,0.0,0.0,0.0,
1766536,5,0,0,0.0,0.0,0.0,
14180078,5,0,0,0.0,0.0,0.0,
15058196,5,0,0,0.0,0.0,0.0,
1821075,5,0,0,0.0,0.0,0.0,
3572438,5,0,0,0.0,0.0,0.0,
16734882,5,0,0,0.0,0.0,0.0,
16626134,5,0,0,0.0,0.0,0.0,
1233708,5,0,0,0.0,0.0,0.0,
16650674,5,0,0,0.0,0.0,0.0,
14118972,5,0,0,0.0,0.0,0.0,
15199331,5,0,0,0.0,0.0,0.0,
16572253,5,0,0,0.0,0.0,0.0,
14471897,5,0,0,0.0,0.0,0.0,
5136771,5,0,0,0.0,0.0,0.0,
1781349,5,0,0,0.0,0.0,0.0,
751243,5,0,0,0.0,0.0,0.0,
16617660,5,0,0,0.0,0.0,0.0,
16647037,5,0,0,0.0,0.0,0.0,
4774900,5,0,0,0.0,0.0,0.0,
4829785,5,0,0,0.0,0.0,0.0,
14468238,5,0,0,0.0,0.0,0.0,
1216393,5,0,0,0.0,0.0,0.0,
1313097,5,0,0,0.0,0.0,0.0,
16620817,5,0,0,0.0,0.0,0.0,
17012069,5,0,0,0.0,0.0,0.0,
3776413,5,0,0,0.0,0.0,0.0,
12439611,5,0,0,0.0,0.0,0.0,
14466056,5,0,0,0.0,0.0,0.0,
15405391,5,0,0,0.0,0.0,0.0,
13889431,5,0,0,0.0,0.0,0.0,
764538,5,0,0,0.0,0.0,0.0,
763692,5,0,0,0.0,0.0,0.0,
16623093,5,0,0,0.0,0.0,0.0,
15065700,5,0,0,0.0,0.0,0.0,
14451814,5,0,0,0.0,0.0,0.0,
1746925,5,0,0,0.0,0.0,0.0,
1718481,5,0,0,0.0,0.0,0.0,
12150104,5,0,0,0.0,0.0,0.0,
16701970,5,0,0,0.0,0.0,0.0,
14867488,5,0,0,0.0,0.0,0.0,
11796247,5,0,0,0.0,0.0,0.0,
3912413,5,0,0,0.0,0.0,0.0,
3862988,5,0,0,0.0,0.0,0.0,
15346447,5,0,0,0.0,0.0,0.0,
14834563,5,0,0,0.0,0.0,0.0,
14836742,5,0,0,0.0,0.0,0.0,
14225003,5,0,0,0.0,0.0,0.0,
14705398,5,0,0,0.0,0.0,0.0,
17294416,5,0,0,0.0,0.0,0.0,
14335576,5,0,0,0.0,0.0,0.0,
13272024,5,0,0,0.0,0.0,0.0,
15956057,5,0,0,0.0,0.0,0.0,
14509747,5,0,0,0.0,0.0,0.0,
14505385,5,0,0,0.0,0.0,0.0,
767249,5,0,0,0.0,0.0,0.0,
88408,5,0,0,0.0,0.0,0.0,
14860843,5,0,0,0.0,0.0,0.0,
1488480,5,0,0,0.0,0.0,0.0,
14389752,5,0,0,0.0,0.0,0.0,
1583402,5,0,0,0.0,0.0,0.0,
13973795,5,1,0,0.0,0.0,0.0,
15405731,5,0,0,0.0,0.0,0.0,
1232433,5,0,0,0.0,0.0,0.0,
17098320,5,0,0,0.0,0.0,0.0,
17227136,5,0,0,0.0,0.0,0.0,
4932342,5,0,0,0.0,0.0,0.0,
3068009,5,0,0,0.0,0.0,0.0,
14200616,5,0,0,0.0,0.0,0.0,
16623024,5,0,0,0.0,0.0,0.0,
17270460,5,0,0,0.0,0.0,0.0,
17215149,5,0,0,0.0,0.0,0.0,
13925256,5,0,0,0.0,0.0,0.0,
1077214,5,0,0,0.0,0.0,0.0,
3758626,5,0,0,0.0,0.0,0.0,
2307950,5,0,0,0.0,0.0,0.0,
14087265,5,0,0,0.0,0.0,0.0,
14984680,5,0,0,0.0,0.0,0.0,
13403010,5,0,0,0.0,0.0,0.0,
15437332,5,0,0,0.0,0.0,0.0,
16618925,5,0,0,0.0,0.0,0.0,
11595708,5,0,0,0.0,0.0,0.0,
9210937,5,0,0,0.0,0.0,0.0,
16856879,5,0,0,0.0,0.0,0.0,
11333447,5,0,0,0.0,0.0,0.0,
15429718,5,0,0,0.0,0.0,0.0,
16622183,5,0,0,0.0,0.0,0.0,
14325754,5,0,0,0.0,0.0,0.0,
16859941,5,0,0,0.0,0.0,0.0,
2966842,5,0,0,0.0,0.0,0.0,
5294068,5,0,0,0.0,0.0,0.0,
4933660,5,0,0,0.0,0.0,0.0,
2988631,5,0,0,0.0,0.0,0.0,
14297993,5,0,0,0.0,0.0,0.0,
16880504,5,0,0,0.0,0.0,0.0,
14671513,5,0,0,0.0,0.0,0.0,
14669672,5,0,0,0.0,0.0,0.0,
2028945,5,0,0,0.0,0.0,0.0,
14184870,5,0,0,0.0,0.0,0.0,
16739213,5,0,0,0.0,0.0,0.0,
55983,5,0,0,0.0,0.0,0.0,
14451440,5,0,0,0.0,0.0,0.0,
16821329,5,0,0,0.0,0.0,0.0,
36863,5,0,0,0.0,0.0,0.0,
14076596,5,0,0,0.0,0.0,0.0,
17390213,5,0,0,0.0,0.0,0.0,
1309807,5,0,0,0.0,0.0,0.0,
15809487,5,0,0,0.0,0.0,0.0,
5957837,5,0,0,0.0,0.0,0.0,
13355325,5,0,0,0.0,0.0,0.0,
14241501,5,0,0,0.0,0.0,0.0,
13948377,5,0,0,0.0,0.0,0.0,
16865359,5,0,0,0.0,0.0,0.0,
17133681,5,0,0,0.0,0.0,0.0,
1800186,5,0,0,0.0,0.0,0.0,
2308821,5,0,0,0.0,0.0,0.0,
2118943,5,0,0,0.0,0.0,0.0,
14344034,5,0,0,0.0,0.0,0.0,
14917487,5,0,0,0.0,0.0,0.0,
9263486,5,0,0,0.0,0.0,0.0,
14260250,5,0,0,0.0,0.0,0.0,
6088371,5,0,0,0.0,0.0,0.0,
11029090,5,0,0,0.0,0.0,0.0,
13913299,5,0,0,0.0,0.0,0.0,
16575311,5,0,0,0.0,0.0,0.0,
2102188,5,0,0,0.0,0.0,0.0,
2990531,5,0,0,0.0,0.0,0.0,
