2969975,7,0,0,0.0,0.0,0.0,
17213816,7,1,1,1.0,1.0,1.0,
3718101,7,2,2,1.0,1.0,1.0,
2932690,7,0,0,0.0,0.0,0.0,
14857283,7,0,0,0.0,0.0,0.0,
16617673,7,3,3,1.0,1.0,1.0,
14538221,7,0,0,0.0,0.0,0.0,
14355588,7,0,0,0.0,0.0,0.0,
14495882,7,2,2,1.0,1.0,1.0,
16524115,7,1,1,1.0,1.0,1.0,
2362747,7,1,1,1.0,1.0,1.0,
6147269,7,0,0,0.0,0.0,0.0,
1297355,7,0,0,0.0,0.0,0.0,
14471438,7,1,1,1.0,1.0,1.0,
9589524,7,1,1,1.0,1.0,1.0,
15107218,7,1,1,1.0,1.0,1.0,
13911484,7,0,0,0.0,0.0,0.0,
1024763,7,0,0,0.0,0.0,0.0,
3318425,7,1,1,1.0,1.0,1.0,
15818337,7,0,0,0.0,0.0,0.0,
9643137,7,0,0,0.0,0.0,0.0,
16879147,7,0,0,0.0,0.0,0.0,
8195872,7,0,0,0.0,0.0,0.0,
10635683,7,1,1,1.0,1.0,1.0,
8666845,7,0,0,0.0,0.0,0.0,
16635095,7,0,0,0.0,0.0,0.0,
2089928,7,0,0,0.0,0.0,0.0,
2849269,7,0,0,0.0,0.0,0.0,
15313122,7,0,0,0.0,0.0,0.0,
16574846,7,0,0,0.0,0.0,0.0,
13913678,7,1,1,1.0,1.0,1.0,
13959438,7,0,0,0.0,0.0,0.0,
16742460,7,1,1,1.0,1.0,1.0,
17340820,7,0,0,0.0,0.0,0.0,
6402670,7,0,0,0.0,0.0,0.0,
5223229,7,0,0,0.0,0.0,0.0,
1379306,7,2,2,1.0,1.0,1.0,
16928610,7,1,1,1.0,1.0,1.0,
3056875,7,2,2,1.0,1.0,1.0,
16577900,7,0,0,0.0,0.0,0.0,
4600405,7,0,0,0.0,0.0,0.0,
13853055,7,1,1,1.0,1.0,1.0,
1415963,7,2,2,1.0,1.0,1.0,
9119522,7,0,0,0.0,0.0,0.0,
14309234,7,1,1,1.0,1.0,1.0,
17057392,7,0,0,0.0,0.0,0.0,
16858688,7,0,0,0.0,0.0,0.0,
2590458,7,0,0,0.0,0.0,0.0,
14460791,7,0,0,0.0,0.0,0.0,
13910182,7,0,0,0.0,0.0,0.0,
13994622,7,0,0,0.0,0.0,0.0,
93838,7,1,1,1.0,1.0,1.0,
16550430,7,1,1,1.0,1.0,1.0,
16093616,7,0,0,0.0,0.0,0.0,
845255,7,0,0,0.0,0.0,0.0,
