2969975,8,0,0,0.0,0.0,0.0,
17213816,8,1,1,1.0,1.0,1.0,
3718101,8,2,2,1.0,1.0,1.0,
2932690,8,0,0,0.0,0.0,0.0,
14857283,8,0,0,0.0,0.0,0.0,
16617673,8,3,3,1.0,1.0,1.0,
14538221,8,0,0,0.0,0.0,0.0,
14355588,8,4,4,1.0,1.0,1.0,
14495882,8,2,2,1.0,1.0,1.0,
16524115,8,1,1,1.0,1.0,1.0,
2362747,8,1,1,1.0,1.0,1.0,
6147269,8,0,0,0.0,0.0,0.0,
1297355,8,0,0,0.0,0.0,0.0,
14471438,8,1,1,1.0,1.0,1.0,
9589524,8,0,0,0.0,0.0,0.0,
15107218,8,0,0,0.0,0.0,0.0,
13911484,8,0,0,0.0,0.0,0.0,
1024763,8,0,0,0.0,0.0,0.0,
3318425,8,0,0,0.0,0.0,0.0,
15818337,8,0,0,0.0,0.0,0.0,
9643137,8,0,0,0.0,0.0,0.0,
16879147,8,0,0,0.0,0.0,0.0,
8195872,8,0,0,0.0,0.0,0.0,
10635683,8,0,0,0.0,0.0,0.0,
8666845,8,0,0,0.0,0.0,0.0,
16635095,8,0,0,0.0,0.0,0.0,
2089928,8,0,0,0.0,0.0,0.0,
2849269,8,0,0,0.0,0.0,0.0,
15313122,8,0,0,0.0,0.0,0.0,
16574846,8,0,0,0.0,0.0,0.0,
13913678,8,0,0,0.0,0.0,0.0,
13959438,8,0,0,0.0,0.0,0.0,
16742460,8,1,1,1.0,1.0,1.0,
17340820,8,0,0,0.0,0.0,0.0,
6402670,8,0,0,0.0,0.0,0.0,
5223229,8,0,0,0.0,0.0,0.0,
1379306,8,1,1,1.0,1.0,1.0,
16928610,8,1,1,1.0,1.0,1.0,
3056875,8,0,0,0.0,0.0,0.0,
16577900,8,2,2,1.0,1.0,1.0,
4600405,8,1,1,1.0,1.0,1.0,
13853055,8,1,1,1.0,1.0,1.0,
1415963,8,0,0,0.0,0.0,0.0,
9119522,8,0,0,0.0,0.0,0.0,
14309234,8,0,0,0.0,0.0,0.0,
17057392,8,0,0,0.0,0.0,0.0,
16858688,8,1,1,1.0,1.0,1.0,
2590458,8,0,0,0.0,0.0,0.0,
14460791,8,0,0,0.0,0.0,0.0,
13910182,8,0,0,0.0,0.0,0.0,
13994622,8,0,0,0.0,0.0,0.0,
93838,8,0,0,0.0,0.0,0.0,
16550430,8,0,0,0.0,0.0,0.0,
16093616,8,1,1,1.0,1.0,1.0,
845255,8,0,0,0.0,0.0,0.0,
3469400,8,0,0,0.0,0.0,0.0,
16872961,8,1,1,1.0,1.0,1.0,
16586889,8,0,0,0.0,0.0,0.0,
16847580,8,0,0,0.0,0.0,0.0,
1690421,8,1,1,1.0,1.0,1.0,
2319072,8,0,0,0.0,0.0,0.0,
2673732,8,0,0,0.0,0.0,0.0,
1619566,8,0,0,0.0,0.0,0.0,
16976741,8,0,0,0.0,0.0,0.0,
14430928,8,0,0,0.0,0.0,0.0,
949464,8,0,0,0.0,0.0,0.0,
2612745,8,0,0,0.0,0.0,0.0,
16629621,8,1,1,1.0,1.0,1.0,
15362964,8,0,0,0.0,0.0,0.0,
17155400,8,0,0,0.0,0.0,0.0,
8654815,8,0,0,0.0,0.0,0.0,
7256674,8,0,0,0.0,0.0,0.0,
1346402,8,0,0,0.0,0.0,0.0,
7018782,8,0,0,0.0,0.0,0.0,
3468985,8,0,0,0.0,0.0,0.0,
1617391,8,0,0,0.0,0.0,0.0,
14335946,8,0,0,0.0,0.0,0.0,
539524,8,0,0,0.0,0.0,0.0,
14355531,8,0,0,0.0,0.0,0.0,
16696064,8,0,0,0.0,0.0,0.0,
21755,8,0,0,0.0,0.0,0.0,
5213894,8,0,0,0.0,0.0,0.0,
3381715,8,0,0,0.0,0.0,0.0,
15418232,8,0,0,0.0,0.0,0.0,
763232,8,0,0,0.0,0.0,0.0,
16623078,8,0,0,0.0,0.0,0.0,
14491498,8,0,0,0.0,0.0,0.0,
1203070,8,0,0,0.0,0.0,0.0,
14081521,8,0,0,0.0,0.0,0.0,
